,EDGE_TYPE,EXTERNAL,GID_STS,HIDE,NEIGH_TYPE,NEIGH_WEB_CONN,NODE_TYPE,SHOW,SUSPICIOUS,TIMESTAMP,UID_STS,UUID,VERSION,WEB_CONN
153,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
154,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
155,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
156,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
157,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
158,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
159,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
160,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
161,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
162,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
163,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
164,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
165,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
166,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
167,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
168,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
169,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
170,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
171,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
172,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
173,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
174,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
175,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
176,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
177,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
178,1,1,1,0,3,1,1,1,1,1498934640002674168,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3f182cd6-5e8d-11e7-92f4-080027d14c66,0,1
179,1,1,1,0,3,1,1,1,1,1498934640001962710,1,a4b43224-b384-420d-9a4c-2ceb1f436529:3f1815b4-5e8d-11e7-a27a-080027d14c67,0,1
180,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
181,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
182,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
183,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
184,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
185,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
186,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
187,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
188,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
189,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
190,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
191,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
192,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
193,1,1,0,0,3,1,1,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:868ae7b1-5e8a-11e7-9101-080027d14c66,0,1
194,1,1,0,0,3,1,1,1,0,1498934245782992422,0,a4b43224-b384-420d-9a4c-2ceb1f436529:c314d0d1-5e89-11e7-a09e-080027d14c67,0,1
195,2,1,1,0,1,1,3,1,0,1498934513411765738,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f3a41efc-5e8c-11e7-92f1-080027d14c66,0,1
196,2,1,1,0,1,1,3,1,0,1498934513411765738,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f3a43747-5e8c-11e7-92f1-080027d14c66,0,1
197,2,1,1,0,1,1,3,1,0,1498934513411765738,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f3a4713d-5e8c-11e7-92f1-080027d14c66,0,1
198,2,1,1,0,1,1,3,1,0,1498934513411765738,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f3a4890e-5e8c-11e7-92f1-080027d14c66,0,1
199,2,1,1,0,1,1,3,1,0,1498934513423830758,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f3a4a11f-5e8c-11e7-92f1-080027d14c66,0,1
200,3,1,0,0,1,1,3,1,0,1498934512957981402,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,0,1
201,3,1,0,0,1,1,3,1,0,1498934513098588056,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,1,1
202,2,1,1,0,1,1,3,1,0,1498934513098588056,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,1,1
203,2,1,0,0,1,1,3,1,0,1498934513116923399,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,2,1
204,2,1,1,0,1,1,3,1,0,1498934513116923399,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,2,1
205,3,1,0,0,1,1,3,1,0,1498934513116923399,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,2,1
206,2,1,0,0,1,1,3,1,0,1498934521262892045,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f851de6f-5e8c-11e7-92f1-080027d14c66,0,1
207,2,1,0,0,1,1,3,1,0,1498934521976166311,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f8beb954-5e8c-11e7-a273-080027d14c67,0,1
208,2,1,0,0,1,1,3,1,0,1498934526265877571,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fb4d27f1-5e8c-11e7-92f1-080027d14c66,0,1
209,2,1,0,0,1,1,3,1,0,1498934527266883665,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fbe5e624-5e8c-11e7-92f1-080027d14c66,0,1
210,2,1,0,0,1,1,3,1,0,1498934526978974836,0,a4b43224-b384-420d-9a4c-2ceb1f436529:fbb9f748-5e8c-11e7-a273-080027d14c67,0,1
211,2,1,0,0,1,1,3,1,0,1498934527980408469,0,a4b43224-b384-420d-9a4c-2ceb1f436529:fc52c39b-5e8c-11e7-a273-080027d14c67,0,1
212,2,1,0,0,1,1,3,1,0,1498934544275881593,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:06095c13-5e8d-11e7-92f1-080027d14c66,0,1
213,2,1,0,0,1,1,3,1,0,1498934544988972046,0,a4b43224-b384-420d-9a4c-2ceb1f436529:06762f38-5e8d-11e7-a273-080027d14c67,0,1
214,2,1,0,0,1,1,3,1,0,1498934549279886088,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:0904d19c-5e8d-11e7-92f1-080027d14c66,0,1
215,2,1,0,0,1,1,3,1,0,1498934550281879337,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:099db52a-5e8d-11e7-92f1-080027d14c66,0,1
216,2,1,0,0,1,1,3,1,0,1498934549992972459,0,a4b43224-b384-420d-9a4c-2ceb1f436529:09719f63-5e8d-11e7-a273-080027d14c67,0,1
217,2,1,0,0,1,1,3,1,0,1498934550994970415,0,a4b43224-b384-420d-9a4c-2ceb1f436529:0a0a81c3-5e8d-11e7-a273-080027d14c67,0,1
218,2,1,1,0,1,1,3,1,0,1498934558383382877,0,a4b43224-b384-420d-9a4c-2ceb1f436529:0e7270a3-5e8d-11e7-a273-080027d14c67,0,1
219,3,1,0,0,1,1,3,1,0,1498934558401893507,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,3,1
220,2,1,1,0,1,1,3,1,0,1498934558401893507,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,3,1
221,2,1,1,0,1,1,3,1,0,1498934558439672481,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,4,1
222,2,1,1,0,1,1,3,1,0,1498934558439672481,1,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,4,1
223,3,1,0,0,1,1,3,1,0,1498934558439672481,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,4,1
224,2,1,1,0,1,1,3,1,0,1498934558953877787,1,a4b43224-b384-420d-9a4c-2ceb1f436529:0ec8e83a-5e8d-11e7-a278-080027d14c67,0,1
225,2,1,1,0,1,1,3,1,0,1498934558957241722,1,a4b43224-b384-420d-9a4c-2ceb1f436529:0ec9734e-5e8d-11e7-a278-080027d14c67,0,1
226,3,1,0,0,1,1,3,1,0,1498934558957241722,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,5,1
227,2,1,1,0,1,1,3,1,0,1498934558957241722,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,5,1
228,3,1,0,0,1,1,3,1,0,1498934558957241722,0,a4b43224-b384-420d-9a4c-2ceb1f436529:f35e8e98-5e8c-11e7-a272-080027d14c67,5,1
229,3,1,0,0,1,1,3,1,0,1498934559551114063,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,5,1
230,2,1,1,0,1,1,3,1,0,1498934559551114063,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,5,1
231,3,1,0,0,1,1,3,1,0,1498934559561888870,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,6,1
232,2,1,0,0,1,1,3,1,0,1498934567292271613,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:13c22e90-5e8d-11e7-92f3-080027d14c66,0,1
233,2,1,0,0,1,1,3,1,0,1498934568001970500,0,a4b43224-b384-420d-9a4c-2ceb1f436529:142dad76-5e8d-11e7-a278-080027d14c67,0,1
234,2,1,0,0,1,1,3,1,0,1498934572299874724,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:16bd624b-5e8d-11e7-92f3-080027d14c66,0,1
235,2,1,0,0,1,1,3,1,0,1498934573301869160,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:17564659-5e8d-11e7-92f3-080027d14c66,0,1
236,2,1,0,0,1,1,3,1,0,1498934573005974861,0,a4b43224-b384-420d-9a4c-2ceb1f436529:17292178-5e8d-11e7-a278-080027d14c67,0,1
237,2,1,0,0,1,1,3,1,0,1498934574009722552,0,a4b43224-b384-420d-9a4c-2ceb1f436529:17c24a09-5e8d-11e7-a278-080027d14c67,0,1
238,2,1,0,0,1,1,3,1,0,1498934245058895976,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:53b07db2-5e8c-11e7-92d9-080027d14c66,0,1
239,2,1,0,0,1,1,3,1,0,1498934245786143639,0,a4b43224-b384-420d-9a4c-2ceb1f436529:541fd4f8-5e8c-11e7-a26e-080027d14c67,0,1
240,2,1,0,0,1,1,3,1,0,1498934250062900333,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:56abeae2-5e8c-11e7-92d9-080027d14c66,0,1
241,2,1,0,0,1,1,3,1,0,1498934251064894268,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5744cf29-5e8c-11e7-92d9-080027d14c66,0,1
242,2,1,0,0,1,1,3,1,0,1498934250791991940,0,a4b43224-b384-420d-9a4c-2ceb1f436529:571b2aea-5e8c-11e7-a26e-080027d14c67,0,1
243,2,1,0,0,1,1,3,1,0,1498934251793994510,0,a4b43224-b384-420d-9a4c-2ceb1f436529:57b41215-5e8c-11e7-a26e-080027d14c67,0,1
244,3,1,0,0,1,1,3,1,0,1498934261146894926,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,0,1
245,2,1,1,0,1,1,3,1,0,1498934261280914116,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,1,1
246,3,1,0,0,1,1,3,1,0,1498934261280914116,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,1,1
247,3,1,0,0,1,1,3,1,0,1498934261307423864,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,2,1
248,2,1,1,0,1,1,3,1,0,1498934261307423864,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,2,1
249,2,1,0,0,1,1,3,1,0,1498934261307423864,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,2,1
250,2,1,1,0,1,1,3,1,0,1498934261485869655,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d7ae473-5e8c-11e7-92db-080027d14c66,0,1
251,3,1,0,0,1,1,3,1,0,1498934261488789762,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,3,1
252,2,1,1,0,1,1,3,1,0,1498934261488789762,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,3,1
253,2,1,1,0,1,1,3,1,0,1498934261526812654,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,4,1
254,3,1,0,0,1,1,3,1,0,1498934261526812654,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,4,1
255,2,1,1,0,1,1,3,1,0,1498934261526812654,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5d47554c-5e8c-11e7-92d9-080027d14c66,4,1
256,2,1,0,0,1,1,3,1,1,1498934261736768754,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5da1cf23-5e8c-11e7-92dc-080027d14c66,0,1
257,2,1,1,0,1,1,3,1,0,1498934262409981588,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e07a383-5e8c-11e7-92e1-080027d14c66,0,1
258,2,1,1,0,1,1,3,1,1,1498934262600933249,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e24f204-5e8c-11e7-92e1-080027d14c66,0,1
259,2,1,1,0,1,1,3,1,0,1498934262732927350,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e390a85-5e8c-11e7-92e1-080027d14c66,0,1
260,2,1,1,0,1,1,3,1,0,1498934262886127924,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e503320-5e8c-11e7-92e1-080027d14c66,0,1
261,2,1,1,0,1,1,3,1,1,1498934263358853652,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e987c50-5e8c-11e7-92e1-080027d14c66,0,1
262,2,1,1,0,1,1,3,1,0,1498934263486788630,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5eac3411-5e8c-11e7-92e1-080027d14c66,0,1
263,2,1,1,0,1,1,3,1,1,1498934263714788937,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ece92b3-5e8c-11e7-92e2-080027d14c66,0,1
264,2,1,0,0,1,1,3,1,0,1498934268072908859,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:616821c5-5e8c-11e7-92e2-080027d14c66,0,1
265,2,1,0,0,1,1,3,1,0,1498934268801998427,0,a4b43224-b384-420d-9a4c-2ceb1f436529:61d76419-5e8c-11e7-a26e-080027d14c67,0,1
266,2,1,0,0,1,1,3,1,0,1498934273075900177,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:64636f1b-5e8c-11e7-92e2-080027d14c66,0,1
267,2,1,0,0,1,1,3,1,0,1498934274077894650,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:64fc5077-5e8c-11e7-92e2-080027d14c66,0,1
268,2,1,0,0,1,1,3,1,0,1498934273804988173,0,a4b43224-b384-420d-9a4c-2ceb1f436529:64d2adc5-5e8c-11e7-a26e-080027d14c67,0,1
269,2,1,0,0,1,1,3,1,0,1498934274806001951,0,a4b43224-b384-420d-9a4c-2ceb1f436529:656b6db8-5e8c-11e7-a26e-080027d14c67,0,1
270,2,1,0,0,1,1,3,1,0,1498934291085902858,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:6f207b7a-5e8c-11e7-92e2-080027d14c66,0,1
271,2,1,0,0,1,1,3,1,0,1498934291814996062,0,a4b43224-b384-420d-9a4c-2ceb1f436529:6f8ee69f-5e8c-11e7-a26e-080027d14c67,0,1
272,2,1,0,0,1,1,3,1,0,1498934296095896431,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:721c014b-5e8c-11e7-92e2-080027d14c66,0,1
273,2,1,0,0,1,1,3,1,0,1498934297096903576,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:72b4c00d-5e8c-11e7-92e2-080027d14c66,0,1
274,2,1,0,0,1,1,3,1,0,1498934296818994835,0,a4b43224-b384-420d-9a4c-2ceb1f436529:728a57cf-5e8c-11e7-a26e-080027d14c67,0,1
275,2,1,0,0,1,1,3,1,0,1498934297821003150,0,a4b43224-b384-420d-9a4c-2ceb1f436529:73233d96-5e8c-11e7-a26e-080027d14c67,0,1
276,2,1,0,0,1,1,3,1,0,1498934297940042660,0,a4b43224-b384-420d-9a4c-2ceb1f436529:73355b7c-5e8c-11e7-a26e-080027d14c67,0,1
277,2,1,0,0,1,1,3,1,0,1498934297941952879,0,a4b43224-b384-420d-9a4c-2ceb1f436529:7335a0b0-5e8c-11e7-a26e-080027d14c67,0,1
278,2,1,0,0,1,1,3,1,0,1498934302145909492,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:75b72131-5e8c-11e7-92e2-080027d14c66,0,1
279,2,1,0,0,1,1,3,1,0,1498934302147526066,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:75b7843f-5e8c-11e7-92e2-080027d14c66,0,1
280,2,1,1,0,1,1,3,1,1,1498934310365252001,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a9d11e5-5e8c-11e7-92e3-080027d14c66,0,1
281,2,1,0,0,1,1,3,1,0,1498934314107895983,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7cd882ce-5e8c-11e7-92e3-080027d14c66,0,1
282,2,1,0,0,1,1,3,1,0,1498934314830994372,0,a4b43224-b384-420d-9a4c-2ceb1f436529:7d46db12-5e8c-11e7-a26e-080027d14c67,0,1
283,2,1,0,0,1,1,3,1,0,1498934319111902031,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7fd3f90f-5e8c-11e7-92e3-080027d14c66,0,1
284,2,1,0,0,1,1,3,1,0,1498934320113900327,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:806cdd05-5e8c-11e7-92e3-080027d14c66,0,1
285,2,1,0,0,1,1,3,1,0,1498934319834990540,0,a4b43224-b384-420d-9a4c-2ceb1f436529:80424dca-5e8c-11e7-a26e-080027d14c67,0,1
286,2,1,0,0,1,1,3,1,0,1498934320836424835,0,a4b43224-b384-420d-9a4c-2ceb1f436529:80db19d5-5e8c-11e7-a26e-080027d14c67,0,1
287,2,1,0,0,1,1,3,1,0,1498934337122897966,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:8a9054f7-5e8c-11e7-92e3-080027d14c66,0,1
288,2,1,0,0,1,1,3,1,0,1498934337855212665,0,a4b43224-b384-420d-9a4c-2ceb1f436529:8b003fe6-5e8c-11e7-a26e-080027d14c67,0,1
289,2,1,0,0,1,1,3,1,0,1498934342124906321,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:8d8b7a70-5e8c-11e7-92e3-080027d14c66,0,1
290,2,1,0,0,1,1,3,1,0,1498934343127333619,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:8e246c81-5e8c-11e7-92e3-080027d14c66,0,1
291,2,1,0,0,1,1,3,1,0,1498934342859990610,0,a4b43224-b384-420d-9a4c-2ceb1f436529:8dfba48e-5e8c-11e7-a26e-080027d14c67,0,1
292,2,1,0,0,1,1,3,1,0,1498934343860993779,0,a4b43224-b384-420d-9a4c-2ceb1f436529:8e9462d8-5e8c-11e7-a26e-080027d14c67,0,1
293,2,1,1,0,1,1,3,1,1,1498934356792219121,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964953f3-5e8c-11e7-92eb-080027d14c66,0,1
294,2,1,0,0,1,1,3,1,0,1498934360134903641,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:9847b324-5e8c-11e7-92eb-080027d14c66,0,1
295,2,1,0,0,1,1,3,1,0,1498934360866983014,0,a4b43224-b384-420d-9a4c-2ceb1f436529:98b7634d-5e8c-11e7-a26e-080027d14c67,0,1
296,2,1,0,0,1,1,3,1,0,1498934365139898508,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:9b43463d-5e8c-11e7-92eb-080027d14c66,0,1
297,2,1,0,0,1,1,3,1,0,1498934366142896152,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:9bdc54d3-5e8c-11e7-92eb-080027d14c66,0,1
298,2,1,0,0,1,1,3,1,0,1498934365870035024,0,a4b43224-b384-420d-9a4c-2ceb1f436529:9bb2af77-5e8c-11e7-a26e-080027d14c67,0,1
299,2,1,0,0,1,1,3,1,0,1498934366871992997,0,a4b43224-b384-420d-9a4c-2ceb1f436529:9c4b9557-5e8c-11e7-a26e-080027d14c67,0,1
300,2,1,0,0,1,1,3,1,0,1498934383157954185,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a600e704-5e8c-11e7-92eb-080027d14c66,0,1
301,2,1,0,0,1,1,3,1,0,1498934383878986573,0,a4b43224-b384-420d-9a4c-2ceb1f436529:a66ebc65-5e8c-11e7-a26e-080027d14c67,0,1
302,2,1,0,0,1,1,3,1,0,1498934388161892860,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a8fc2978-5e8c-11e7-92eb-080027d14c66,0,1
303,2,1,0,0,1,1,3,1,0,1498934389164893199,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a995329b-5e8c-11e7-92eb-080027d14c66,0,1
304,2,1,0,0,1,1,3,1,0,1498934388881985976,0,a4b43224-b384-420d-9a4c-2ceb1f436529:a96a0772-5e8c-11e7-a26e-080027d14c67,0,1
305,2,1,0,0,1,1,3,1,0,1498934389884986195,0,a4b43224-b384-420d-9a4c-2ceb1f436529:aa0315f5-5e8c-11e7-a26e-080027d14c67,0,1
306,2,1,1,0,1,1,3,1,1,1498934400001893863,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b00b081e-5e8c-11e7-92ed-080027d14c66,0,1
307,2,1,1,0,1,1,3,1,1,1498934400001984265,1,a4b43224-b384-420d-9a4c-2ceb1f436529:b00b05dc-5e8c-11e7-a270-080027d14c67,0,1
308,2,1,1,0,1,1,3,1,1,1498934405101850655,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b3156301-5e8c-11e7-92ee-080027d14c66,0,1
309,2,1,1,0,1,1,3,1,1,1498934405101850655,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b315843e-5e8c-11e7-92ee-080027d14c66,0,1
310,2,1,1,0,1,1,3,1,1,1498934405106397475,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b31663a7-5e8c-11e7-92ee-080027d14c66,0,1
